Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0:00:00,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.102,1.047,1.039,1.042,0.149,0.997,0.981,0.149,1.033,0.717,0.079,0.079,0.103,1.036,1.029,1.04,0.14,0.979,0.981,0.144,0.983,0.684,0.079,0.079,0.102,0.978,0.965,0.949,0.3,0.936,0.944,0.149,0.971,0.709,0.08,0.079,0.103,0.985,0.946,0.935,0.293,0.95,0.93,0.148,0.951,0.684,0.079,0.08,0.103,0.968,0.928,0.909,0.144,0.957,0.945,0.154,0.953,0.753,0.079,0.079,0.103,0.925,0.914,0.932,0.152,0.973,0.938,0.155,0.955,0.7,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.08,0.079,0.079
0:10:00,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.102,1.048,1.04,1.044,0.149,0.996,0.983,0.149,1.035,0.722,0.079,0.079,0.102,1.037,1.029,1.043,0.142,0.98,0.984,0.147,0.982,0.692,0.079,0.079,0.102,0.978,0.963,0.948,0.304,0.928,0.938,0.149,0.968,0.71,0.079,0.079,0.103,0.983,0.946,0.934,0.294,0.945,0.925,0.149,0.95,0.692,0.079,0.08,0.103,0.967,0.929,0.91,0.144,0.948,0.936,0.157,0.946,0.76,0.079,0.078,0.103,0.923,0.914,0.931,0.153,0.968,0.934,0.155,0.951,0.706,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079
0:20:00,0.079,0.08,0.079,0.079,0.078,0.079,0.078,0.079,0.079,0.079,0.079,0.079,0.079,0.102,1.048,1.045,1.048,0.149,1.002,0.985,0.149,1.043,0.733,0.079,0.079,0.102,1.04,1.029,1.045,0.142,0.985,0.99,0.15,0.991,0.701,0.079,0.079,0.102,0.981,0.965,0.948,0.308,0.927,0.938,0.152,0.977,0.716,0.079,0.079,0.102,0.983,0.946,0.934,0.297,0.948,0.926,0.151,0.955,0.698,0.079,0.08,0.103,0.972,0.931,0.913,0.145,0.947,0.939,0.157,0.954,0.773,0.079,0.078,0.103,0.926,0.913,0.937,0.152,0.969,0.938,0.153,0.955,0.717,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.079,0.079,0.079
0:30:00,0.079,0.08,0.079,0.079,0.078,0.079,0.078,0.079,0.079,0.079,0.079,0.079,0.079,0.102,1.053,1.051,1.053,0.15,1.006,0.991,0.149,1.045,0.735,0.079,0.079,0.102,1.046,1.031,1.047,0.143,0.99,0.99,0.148,0.997,0.703,0.079,0.079,0.102,0.986,0.972,0.952,0.312,0.93,0.937,0.151,0.98,0.718,0.079,0.079,0.102,0.987,0.948,0.94,0.3,0.955,0.928,0.15,0.958,0.7,0.079,0.08,0.103,0.979,0.935,0.919,0.145,0.951,0.944,0.156,0.959,0.776,0.079,0.078,0.103,0.932,0.92,0.944,0.152,0.973,0.943,0.153,0.958,0.722,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079
0:40:00,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.102,1.059,1.054,1.053,0.151,1.011,1,0.149,1.054,0.743,0.079,0.079,0.102,1.049,1.03,1.048,0.141,0.996,0.997,0.147,1.004,0.71,0.079,0.079,0.102,0.989,0.979,0.955,0.317,0.933,0.938,0.15,0.986,0.723,0.079,0.079,0.103,0.99,0.952,0.943,0.303,0.956,0.929,0.149,0.963,0.709,0.079,0.08,0.103,0.983,0.94,0.919,0.144,0.951,0.947,0.155,0.966,0.782,0.079,0.079,0.103,0.936,0.924,0.947,0.153,0.974,0.946,0.153,0.96,0.73,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.079,0.079,0.079
0:50:00,0.08,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.102,1.061,1.056,1.055,0.151,1.018,1.004,0.15,1.058,0.752,0.079,0.079,0.102,1.045,1.031,1.049,0.142,1,1.002,0.147,1.013,0.716,0.079,0.079,0.102,0.992,0.984,0.958,0.321,0.933,0.944,0.149,0.988,0.727,0.079,0.079,0.103,0.995,0.96,0.947,0.306,0.955,0.934,0.149,0.968,0.715,0.079,0.08,0.103,0.986,0.944,0.92,0.145,0.955,0.949,0.154,0.969,0.791,0.079,0.079,0.103,0.942,0.926,0.95,0.153,0.977,0.948,0.154,0.971,0.732,0.079,0.08,0.08,0.08,0.079,0.079,0.079,0.079,0.08,0.079,0.08,0.08,0.079
1:00:00,0.08,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.102,1.063,1.058,1.059,0.151,1.021,1.008,0.15,1.061,0.759,0.079,0.079,0.102,1.046,1.034,1.051,0.142,1.005,1.004,0.146,1.017,0.723,0.079,0.079,0.102,0.998,0.988,0.964,0.325,0.938,0.948,0.149,0.993,0.733,0.079,0.079,0.102,0.999,0.968,0.952,0.31,0.958,0.939,0.149,0.972,0.722,0.079,0.08,0.103,0.992,0.948,0.924,0.145,0.959,0.955,0.155,0.973,0.798,0.079,0.078,0.103,0.95,0.934,0.953,0.153,0.981,0.953,0.154,0.977,0.738,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.079,0.079,0.079
1:10:00,0.08,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.102,1.063,1.055,1.057,0.151,1.024,1.006,0.151,1.064,0.764,0.079,0.079,0.102,1.044,1.029,1.05,0.144,1.006,1.007,0.146,1.021,0.73,0.079,0.079,0.102,0.997,0.987,0.964,0.328,0.941,0.947,0.15,0.994,0.738,0.079,0.079,0.103,1.001,0.967,0.949,0.313,0.959,0.936,0.149,0.971,0.725,0.079,0.08,0.103,0.992,0.948,0.924,0.147,0.959,0.948,0.155,0.972,0.806,0.079,0.079,0.103,0.947,0.929,0.953,0.154,0.982,0.956,0.155,0.977,0.745,0.079,0.08,0.08,0.08,0.079,0.079,0.079,0.079,0.08,0.079,0.08,0.08,0.079
1:20:00,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.102,1.063,1.057,1.059,0.151,1.029,1.011,0.151,1.067,0.769,0.079,0.079,0.102,1.045,1.029,1.051,0.144,1.008,1.012,0.148,1.024,0.738,0.079,0.079,0.102,1,0.99,0.969,0.33,0.944,0.95,0.15,1.001,0.743,0.079,0.079,0.102,1.004,0.969,0.953,0.318,0.962,0.943,0.149,0.977,0.728,0.079,0.08,0.103,0.996,0.953,0.93,0.146,0.961,0.951,0.155,0.977,0.811,0.079,0.079,0.103,0.951,0.934,0.957,0.154,0.985,0.962,0.155,0.982,0.756,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.08,0.079,0.079
1:30:00,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.102,1.059,1.057,1.056,0.15,1.028,1.014,0.15,1.068,0.773,0.079,0.079,0.102,1.047,1.029,1.05,0.145,1.008,1.012,0.147,1.023,0.742,0.079,0.079,0.102,1,0.99,0.966,0.333,0.94,0.949,0.15,1.003,0.75,0.079,0.079,0.102,1.003,0.968,0.955,0.322,0.962,0.942,0.149,0.977,0.735,0.079,0.08,0.103,0.997,0.952,0.928,0.147,0.957,0.948,0.155,0.976,0.815,0.079,0.079,0.103,0.95,0.933,0.958,0.155,0.982,0.961,0.156,0.981,0.76,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.08,0.079,0.079
1:40:00,0.08,0.08,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.102,1.06,1.058,1.059,0.151,1.032,1.018,0.151,1.074,0.781,0.079,0.079,0.102,1.049,1.028,1.05,0.146,1.014,1.014,0.15,1.026,0.747,0.079,0.079,0.102,1.001,0.991,0.967,0.335,0.938,0.952,0.151,1.008,0.756,0.08,0.079,0.103,1.004,0.969,0.957,0.325,0.963,0.942,0.149,0.981,0.741,0.079,0.08,0.103,0.999,0.953,0.929,0.147,0.957,0.946,0.157,0.981,0.821,0.079,0.079,0.103,0.958,0.937,0.961,0.155,0.979,0.963,0.157,0.986,0.763,0.079,0.08,0.08,0.08,0.079,0.08,0.08,0.08,0.08,0.079,0.08,0.08,0.08
1:50:00,0.08,0.08,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.102,1.059,1.056,1.059,0.15,1.033,1.02,0.152,1.076,0.79,0.079,0.079,0.102,1.048,1.024,1.048,0.147,1.015,1.015,0.151,1.027,0.754,0.079,0.079,0.102,0.999,0.991,0.964,0.338,0.937,0.95,0.151,1.008,0.762,0.08,0.079,0.103,1.001,0.968,0.954,0.328,0.961,0.938,0.149,0.981,0.746,0.079,0.08,0.103,0.999,0.952,0.927,0.148,0.956,0.943,0.157,0.979,0.826,0.079,0.078,0.103,0.959,0.938,0.961,0.155,0.975,0.962,0.157,0.986,0.767,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.08,0.079,0.079
2:00:00,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.101,1.059,1.055,1.059,0.15,1.034,1.023,0.152,1.077,0.796,0.079,0.079,0.102,1.046,1.024,1.049,0.148,1.016,1.019,0.151,1.031,0.759,0.079,0.079,0.102,1,0.992,0.966,0.34,0.939,0.951,0.152,1.013,0.767,0.079,0.079,0.102,1,0.969,0.954,0.331,0.962,0.94,0.149,0.984,0.75,0.079,0.08,0.103,1.002,0.954,0.926,0.148,0.951,0.943,0.159,0.979,0.836,0.079,0.079,0.103,0.963,0.941,0.963,0.155,0.976,0.963,0.157,0.987,0.775,0.079,0.08,0.079,0.079,0.079,0.079,0.079,0.079,0.08,0.079,0.08,0.079,0.079
